review_type,university,field_of_research,researcher_id,researcher_name,publication_id,title,review_reason,source_url
publication_relationship,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,uwa-pub-f7c59d64270f82fa,Managing Government Commissioning and Philanthropic Expectations: Earnings Management in Australian Nonprofit Disability Service Providers,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/managing-government-commissioning-and-philanthropic-expectations-/
publication_relationship,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,uwa-pub-d31ffaae321a7280,Corporate Financial Portfolio and Distress Risk: Forewarned is Forearmed,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/corporate-financial-portfolio-and-distress-risk-forewarned-is-for/
publication_relationship,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,uwa-pub-f36d12b776122769,The green effects of fund market – analysis based on institutional investors’ preference,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-green-effects-of-fund-marketanalysis-based-on-institutionalin/
publication_relationship,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,uwa-pub-7041c673ff1947aa,One session options: Playing the announcement lottery?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/one-session-options-playing-the-announcement-lottery/
publication_relationship,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,uwa-pub-b39c71b469f8c495,Cross-listings and dividend size and stability: evidence from China,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/cross-listings-and-dividend-size-and-stability-evidence-from-chin/
publication_relationship,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,uwa-pub-9c1292756aa80c4c,Earnings Management in Australian Not-for-Profit Disability Services,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/earnings-management-in-australian-not-for-profit-disability-servi/
publication_relationship,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,uwa-pub-51ad3a61a357b837,Share pledging and financial constraints in China,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/share-pledging-and-financial-constraints-in-china/
publication_relationship,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,uwa-pub-75ac9e8dc5a92a63,Going public in China: Reverse mergers versus IPOs on Chinese markets,Official/OpenAlex metadata conflict: title,https://research-repository.uwa.edu.au/en/publications/going-public-in-china-reverse-mergers-versus-ipos-on-chinese-mark/
publication_relationship,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,uwa-pub-dec4f0bfdfb51947,Partial moment volatility indices,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/partial-moment-volatility-indices/
publication_relationship,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,uwa-pub-18feffcd25fa5560,Fund Volatility Index using equity market state prices,"Official/OpenAlex metadata conflict: year, title",https://research-repository.uwa.edu.au/en/publications/fund-volatility-index-using-equity-market-state-prices/
publication_relationship,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,uwa-pub-1a7571a70121a7ac,State-preference pricing and volatility indices,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/state-preference-pricing-and-volatility-indices/
publication_relationship,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,uwa-pub-039735bb5c226980,A State-Price Volatility index for China's stock market,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/a-state-price-volatility-index-for-chinas-stock-market/
publication_relationship,The University of Western Australia,Finance,uwa-finance-007,Frank Liu,uwa-pub-aa0c52519c02ea86,Model-Free Risk-Neutral Moments and Proxies,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/model-free-risk-neutral-moments-and-proxies/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-d78d4655c55cb1e8,Does CEO personal environmental value matter?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/does-ceo-personal-environmental-value-matter/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-c0df2a9e426350f8,Playing the market: Lottery stock and bitcoin comovement,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/playing-the-market-lottery-stock-and-bitcoin-comovement/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-6e35382983b34ce6,ETF MAX and MIN effects,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/etf-max-and-min-effects/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-11210f87985af700,Analyst forecast quality and corporate social responsibility: The mediation effect of corporate governance,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/analyst-forecast-quality-and-corporate-social-responsibility-the-/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-7c06f27ff1e9b07c,Corporate governance and innovation investment in publicly listed firms: the moderating effect of ownership type and legal jurisdiction,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/corporate-governance-and-innovation-investment-in-publicly-listed/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-8de3fdfa1da5a01f,Sustainable Institutional Investment in the COVID-19 Pandemic,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/sustainable-institutional-investment-in-the-covid-19-pandemic/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-22cf50658f0db59a,The influence of corporate governance on the performance of family-controlled firms: Exploring the effects of legal jurisdiction,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-influence-of-corporate-governance-on-the-performance-of-famil/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-bbfd7eea64eea456,The seasonality of lottery-like stock returns,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-seasonality-of-lottery-like-stock-returns/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-6d06e7dd8ed0ba88,Insider trading and the algorithmic trading environment,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/insider-trading-and-the-algorithmic-trading-environment/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-bec6fa39776e7913,The COVID-19 pandemic: How important is face-to-face interaction for information dissemination?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-covid-19-pandemic-how-important-is-face-to-face-interaction-f/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-9341f25c9978cdce,Information processing costs and stock price informativeness: Evidence from the XBRL mandate,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/information-processing-costs-and-stock-price-informativeness-evid/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-9f045ee724a1c9c0,The role of implied volatility in liquidity provision,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-role-of-implied-volatility-in-liquidity-provision/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-26e2bc5718ca92fb,The Asymmetric Effect of Implied Volatility on Liquidity Provision,"Official/OpenAlex metadata conflict: year, title",https://research-repository.uwa.edu.au/en/publications/the-asymmetric-effect-of-implied-volatility-on-liquidity-provisio/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-ba339ba0ed1f5bf4,The evolution of informed liquidity provision: evidence from an order-driven market,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-evolution-of-informed-liquidity-provision-evidence-from-an-or/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-48146b21d02dc12f,"Order size, order imbalance and the volatility-volume relation in a bull versus a bear market",Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/order-size-order-imbalance-and-the-volatility-volume-relation-in-/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-2b680e0bb7581890,Predicting stock price movements: an ordered probit analysis on the Australian Securities Exchange,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/predicting-stock-price-movements-an-ordered-probit-analysis-on-th/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-ad155528c2f63cfc,Transaction duration and asymmetric price impact of trades - Evidence from Australia,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/transaction-duration-and-asymmetric-price-impact-of-trades-eviden/
publication_relationship,The University of Western Australia,Finance,uwa-finance-009,Joey Yang,uwa-pub-44d0d28fb42a4fd5,Do UK stock prices deviate from fundmentals?,"Official/OpenAlex metadata conflict: year, title",https://research-repository.uwa.edu.au/en/publications/do-uk-stock-prices-deviate-from-fundmentals/
publication_relationship,The University of Western Australia,Finance,uwa-finance-010,Kam Chan,uwa-pub-577d23d1d80b41c4,Corporate Sexual Orientation Equality and Default Risk,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/corporate-sexual-orientation-equality-and-default-risk/
publication_relationship,The University of Western Australia,Finance,uwa-finance-010,Kam Chan,uwa-pub-b956a86e74a3fbe7,"US Presidential news coverage: Risk, uncertainty and stocks",Official/OpenAlex metadata conflict: title,https://research-repository.uwa.edu.au/en/publications/us-presidential-news-coverage-risk-uncertainty-and-stocks/
publication_relationship,The University of Western Australia,Finance,uwa-finance-010,Kam Chan,uwa-pub-a09e6898c0989a81,The effectiveness of crude oil futureshedging during infectious disease outbreaks in the 21st century,Official/OpenAlex metadata conflict: title,https://research-repository.uwa.edu.au/en/publications/the-effectiveness-of-crude-oil-futureshedging-during-infectious-d/
publication_relationship,The University of Western Australia,Finance,uwa-finance-010,Kam Chan,uwa-pub-0aa821afde93b881,Asset pricing on earnings announcement days,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/asset-pricing-on-earnings-announcement-days/
publication_relationship,The University of Western Australia,Finance,uwa-finance-010,Kam Chan,uwa-pub-e37aef7fc6c3a13f,The profitability of trading on large Lévy jumps,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-profitability-of-trading-on-large-l%C3%A9vy-jumps/
publication_relationship,The University of Western Australia,Finance,uwa-finance-010,Kam Chan,uwa-pub-168d1f871c111f03,Market response of US equities to domestic natural disasters: industry-based evidence,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/market-response-of-us-equities-to-domestic-natural-disasters-indu/
publication_relationship,The University of Western Australia,Finance,uwa-finance-010,Kam Chan,uwa-pub-ec3d6ab1dc9cc9ee,A new government bond volatility index predictor for the U.S. equity premium,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/a-new-government-bond-volatility-index-predictor-for-the-us-equit/
publication_relationship,The University of Western Australia,Finance,uwa-finance-010,Kam Chan,uwa-pub-a42b5da5f449490b,Dividend persistence and dividend behaviour,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/dividend-persistence-and-dividend-behaviour/
publication_relationship,The University of Western Australia,Finance,uwa-finance-010,Kam Chan,uwa-pub-73a9b1db171e17a2,Do Scheduled Macroeconomic Announcements Influence Energy Price Jumps?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/do-scheduled-macroeconomic-announcements-influence-energy-price-j/
publication_relationship,The University of Western Australia,Finance,uwa-finance-010,Kam Chan,uwa-pub-4b333100f519f037,"Asset market linkages: evidence from financial, commodity and real estate assets",Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/asset-market-linkages-evidence-from-financial-commodity-and-real-/
publication_relationship,The University of Western Australia,Finance,uwa-finance-010,Kam Chan,uwa-pub-0b2aa4d677212983,"Diversification, rationality and the Asian economic crisis",Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/diversification-rationality-and-the-asian-economic-crisis/
publication_relationship,The University of Western Australia,Finance,uwa-finance-012,Lai Hoang,uwa-pub-81bf48f6de9e2da3,Multi-market trading and overnight price discovery: Evidence from American Depository Receipts,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/multi-market-trading-and-overnight-price-discovery-evidence-from-/
publication_relationship,The University of Western Australia,Finance,uwa-finance-012,Lai Hoang,uwa-pub-c0df2a9e426350f8,Playing the market: Lottery stock and bitcoin comovement,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/playing-the-market-lottery-stock-and-bitcoin-comovement/
publication_relationship,The University of Western Australia,Finance,uwa-finance-012,Lai Hoang,uwa-pub-affb92724ad7e797,Cryptocurrency spillovers and correlations: inefficiency and co-movement,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/cryptocurrency-spillovers-and-correlations-inefficiency-and-co-mo/
publication_relationship,The University of Western Australia,Finance,uwa-finance-012,Lai Hoang,uwa-pub-93facebf41921627,How stable are stablecoins?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/how-stable-are-stablecoins/
publication_relationship,The University of Western Australia,Finance,uwa-finance-012,Lai Hoang,uwa-pub-8de3fdfa1da5a01f,Sustainable Institutional Investment in the COVID-19 Pandemic,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/sustainable-institutional-investment-in-the-covid-19-pandemic/
publication_relationship,The University of Western Australia,Finance,uwa-finance-012,Lai Hoang,uwa-pub-324714ce09b2063c,A crypto safe haven against Bitcoin,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/a-crypto-safe-haven-against-bitcoin/
publication_relationship,The University of Western Australia,Finance,uwa-finance-012,Lai Hoang,uwa-pub-576b9a09e73e4fa4,"Internet search intensity, liquidity and returns in emerging markets",Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/internet-search-intensity-liquidity-and-returns-in-emerging-marke/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-b20686dc7700ca2d,Predicting serial credit rating downgrades,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/predicting-serial-credit-rating-downgrades/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-856e22dade8e1c1f,Technical talk in bitcoin and equity,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/technical-talk-in-bitcoin-and-equity/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-3aa1412f4cf33f94,When news travels: The role of sentiment in CME Nikkei futures returns,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/when-news-travels-the-role-of-sentiment-in-cme-nikkei-futures-ret/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-bfd8256522907bd6,How is Trading Behavior in Commodity Futures Affected by the 52-Week High and Low?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/how-is-trading-behavior-in-commodity-futures-affected-by-the-52-w/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-782d0e544a0846ff,Investigating proxies for retail investor attention in financial markets,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/investigating-proxies-for-retail-investor-attention-in-financial-/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-b956a86e74a3fbe7,"US Presidential news coverage: Risk, uncertainty and stocks",Official/OpenAlex metadata conflict: title,https://research-repository.uwa.edu.au/en/publications/us-presidential-news-coverage-risk-uncertainty-and-stocks/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-9cc26e337dfc90b9,Cryptocurrency as an alternative inflation hedge?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/cryptocurrency-as-an-alternative-inflation-hedge/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-3a9a360343f559c3,Flight-to-Quality - Money Market Mutual Funds and Stablecoins During the March 2023 Banking Crisis,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/flight-to-quality-money-market-mutual-funds-and-stablecoins-durin/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-3d0ab4295125afd9,Stock market liquidity during crisis periods: Australian evidence,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/stock-market-liquidity-during-crisis-periods-australian-evidence/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-15b805f0b7a6b206,Investor attention in cryptocurrency markets,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/investor-attention-in-cryptocurrency-markets/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-7041c673ff1947aa,One session options: Playing the announcement lottery?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/one-session-options-playing-the-announcement-lottery/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-8c3343da7cc248ad,Spreading the fear: The central role of CBOE VIX in global stock market uncertainty,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/spreading-the-fear-the-central-role-of-cboe-vix-in-global-stock-m/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-ce436a7243387671,The influence of policy uncertainty on exchange rate forecasting,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-influence-of-policy-uncertainty-on-exchange-rate-forecasting/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-3348079e3baa3e4a,Investor attention and global market returns during the COVID-19 crisis,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/investor-attention-and-global-market-returns-during-the-covid-19-/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-3ea5508cad1dd4e1,Investor attention and the response of US stock market sectors to the COVID-19 crisis,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/investor-attention-and-the-response-of-us-stock-market-sectors-to/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-879ca038399a2615,Macroeconomic news and treasury futures return volatility: Do treasury auctions matter?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/macroeconomic-news-and-treasury-futures-return-volatility-do-trea/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-f752739c23257d8f,Policy uncertainty in Australian financial markets,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/policy-uncertainty-in-australian-financial-markets/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-ad0c8b7f9c008f7a,The effect of treasury auctions on 10-year Treasury note futures,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-effect-of-treasury-auctions-on-10-year-treasury-note-futures/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-12d574b517c6ccdd,Bitcoin as a safe haven: Is it even worth considering?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/bitcoin-as-a-safe-haven-is-it-even-worth-considering/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-3b1583260302a297,"Slopes, spreads, and depth: Monetary policy announcements and liquidity provision in the energy futures market",Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/slopes-spreads-and-depth-monetary-policy-announcements-and-liquid/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-b9240eb1ac2d3bcf,The influence of investor sentiment on the monetary policy announcement liquidity response in precious metal markets,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-influence-of-investor-sentiment-on-the-monetary-policy-announ/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-63dff2206e6cbed0,Trading Behavior and Monetary Policy News,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/trading-behavior-and-monetary-policy-news/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-99a755e3c9458b4b,“Brexit”: A Case Study in the Relationship Between Political and Financial Market Uncertainty,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/brexit-a-case-study-in-the-relationship-between-political-and-fin/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-f207b24239f40c48,A game theory model of regulatory response to insider trading,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/a-game-theory-model-of-regulatory-response-to-insider-trading/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-4179c11fb3044bb6,The Validity of Investor Sentiment Proxies,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-validity-of-investor-sentiment-proxies/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-864a73391cdf9539,The influence of FOMC member characteristics on the monetary policy decision-making process,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-influence-of-fomc-member-characteristics-on-the-monetary-poli/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-b96d1db3f9865d38,The role of political uncertainty in Australian financial markets,"Official/OpenAlex metadata conflict: year, title",https://research-repository.uwa.edu.au/en/publications/the-role-of-political-uncertainty-in-australian-financial-markets/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-b4b8b81679e14f40,Trading behavior in S & P 500 index futures,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/trading-behavior-in-s-amp-p-500-index-futures/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-eaec699e78278b32,Asymmetric volatility response to news sentiment in gold futures,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/asymmetric-volatility-response-to-news-sentiment-in-gold-futures/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-b1fa7b763ccdb624,Better the devil you know: The influence of political incumbency on Australian financial market uncertainty,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/better-the-devil-you-know-the-influence-of-political-incumbency-o/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-102c657c4be14904,Examining the impact of macroeconomic announcements on gold futures in a VAR-GARCH framework,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/examining-the-impact-of-macroeconomic-announcements-on-gold-futur/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-d4b34671cd252118,Time-variation in the impact of news sentiment,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/time-variation-in-the-impact-of-news-sentiment/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-39173a45ea3b0bc5,News sentiment and the investor fear gauge,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/news-sentiment-and-the-investor-fear-gauge/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-6b43a1e2f261f1b6,Non-scheduled news arrival and high-frequency stock market dynamics. Evidence from the Australian Securities Exchange,Official/OpenAlex metadata conflict: title,https://research-repository.uwa.edu.au/en/publications/non-scheduled-news-arrival-and-high-frequency-stock-market-dynami/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-5d3cec90ba0c4306,Bond futures and order imbalance. Examining international linkages.,Official/OpenAlex metadata conflict: title,https://research-repository.uwa.edu.au/en/publications/bond-futures-and-order-imbalance-examining-international-linkages/
publication_relationship,The University of Western Australia,Finance,uwa-finance-013,Lee Smales,uwa-pub-22c50624bcd39086,"Order imbalance, market returns and macroeconomic news. Evidence from the Australian interest rate futures market.",Official/OpenAlex metadata conflict: title,https://research-repository.uwa.edu.au/en/publications/order-imbalance-market-returns-and-macroeconomic-news-evidence-fr/
publication_relationship,The University of Western Australia,Finance,uwa-finance-014,Mosharraf Hossain,uwa-pub-7f58ab5995bed8a2,Do Client Protection Principles Matter for the Economic and Social Performance of Microfinance Institutions?,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/do-client-protection-principles-matter-for-the-economic-and-socia/
publication_relationship,The University of Western Australia,Finance,uwa-finance-014,Mosharraf Hossain,uwa-pub-168bdfea6ed93727,The reputational costs of corporate environmental underperformance: evidence from China,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-reputational-costs-of-corporate-environmental-underperformanc/
publication_relationship,The University of Western Australia,Finance,uwa-finance-014,Mosharraf Hossain,uwa-pub-6272d4f38cfa3240,The information content of director trading: evidence from acquisition announcements in Australia,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-information-content-of-director-trading-evidence-from-acquisi/
publication_relationship,The University of Western Australia,Finance,uwa-finance-014,Mosharraf Hossain,uwa-pub-8ffd126780c07413,Components of CEO remuneration and non-GAAP disclosure decision,"Official/OpenAlex metadata conflict: year, title",https://research-repository.uwa.edu.au/en/publications/components-of-ceo-remuneration-and-non-gaap-disclosure-decision/
publication_relationship,The University of Western Australia,Finance,uwa-finance-014,Mosharraf Hossain,uwa-pub-2ef321030d800cff,"Director trading, or lack thereof, and acquiring firm performance Evidence from Australian mergers and acquisitions",Official/OpenAlex metadata conflict: title,https://research-repository.uwa.edu.au/en/publications/director-trading-or-lack-thereof-and-acquiring-firm-performance-e/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-6b2b22b9a2825109,"Integrating career, health, and finance in a holistic retirement planning intervention for Australian older workers",Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/integrating-career-health-and-finance-in-a-holistic-retirement-pl/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-6f10c9c8dc39f043,Financial literacy mediates the effect between verbal intelligence and financial anxiety,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/financial-literacy-mediates-the-effect-between-verbal-intelligenc/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-a9b0374767abb9c7,Are value–behavior relations stronger than previously thought? It depends on value importance,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/are-valuebehavior-relations-stronger-than-previously-thought-it-d/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-fd071914ffe29500,Fintech and responsibility: Buy-now-pay-later arrangements,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/fintech-and-responsibility-buy-now-pay-later-arrangements/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-bd53410ce1fc40bf,Determinants of seeking advice within defined contribution retirement savings schemes,Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/determinants-of-seeking-advice-within-defined-contribution-retire/
publication_relationship,The University of Western Australia,Finance,uwa-finance-015,Paul Gerrans,uwa-pub-cb11816834ad058a,"The impact of undergraduate personal finance education on individual financial literacy, attitudes and intentions",Official/OpenAlex metadata conflict: year,https://research-repository.uwa.edu.au/en/publications/the-impact-of-undergraduate-personal-finance-education-on-individ/
