researcher_id,researcher_name,publication_id,relationship_source,researcher_match_method,researcher_match_confidence,requires_review,review_reason
uwa-accounting-010,Lyndie Bayne,uwa-pub-80071d09023acd18,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-5750a8accdf4453f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-1fc43a1fbf69175a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-3898f8402200f520,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-02af7ed0a2165f7d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-c1707b95c1537e28,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-ffa672553e51ac7e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-010,Lyndie Bayne,uwa-pub-1021b80788c4507e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-011,Mark Holub,uwa-pub-dca7d0c0d5275f28,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-014,Prerana Agrawal,uwa-pub-dca7d0c0d5275f28,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-020,Warrick Van Zyl,uwa-pub-dca7d0c0d5275f28,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-011,Mark Holub,uwa-pub-f8389d24590c068f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-014,Prerana Agrawal,uwa-pub-f8389d24590c068f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-020,Warrick Van Zyl,uwa-pub-f8389d24590c068f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-011,Mark Holub,uwa-pub-8c40bb50b407a16f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-014,Prerana Agrawal,uwa-pub-8c40bb50b407a16f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-020,Warrick Van Zyl,uwa-pub-8c40bb50b407a16f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-011,Mark Holub,uwa-pub-2039e341a7d4e7f4,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-011,Mark Holub,uwa-pub-00c142296a33d4e2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-011,Mark Holub,uwa-pub-0e61efdf59d76f8e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-011,Mark Holub,uwa-pub-7843e3c6a9cd9ab5,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-011,Mark Holub,uwa-pub-16c410b71c7b021e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-011,Mark Holub,uwa-pub-f06fcb9e90028431,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-011,Mark Holub,uwa-pub-bc1c5c9ea98a8a1a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-011,Mark Holub,uwa-pub-684f12a2c99835c4,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-011,Mark Holub,uwa-pub-f4ec4750ecac788e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-011,Mark Holub,uwa-pub-093bfac9822c2dd2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-011,Mark Holub,uwa-pub-b246ae2df74b5f45,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-011,Mark Holub,uwa-pub-ad1a5641c6e0bfbf,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-012,Nikki Schonfeldt,uwa-pub-1be5630a3e779ee0,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-012,Nikki Schonfeldt,uwa-pub-9570727d0e8fe54a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-9570727d0e8fe54a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-012,Nikki Schonfeldt,uwa-pub-4c52ac2374fad7c9,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-012,Nikki Schonfeldt,uwa-pub-63b9184c268001bb,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-012,Nikki Schonfeldt,uwa-pub-adb120920a5e2e23,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-012,Nikki Schonfeldt,uwa-pub-8da3ab89f939590e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-8da3ab89f939590e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-fb0c804f6e289426,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-5ec26ceeccdbabf1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-5816f8df0c970194,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-052e09e7c5ab4e63,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-374610a4839b21f2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-018,Thanesvary Subraamanniam,uwa-pub-374610a4839b21f2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-67da27140ca1f31a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-8ac7fc1b410ff807,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-a3ab475fd132ade6,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-d0d8487e7f2ed634,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-cf7d0054043ac043,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-919e5e395a8c080c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-4934ead94dfe1420,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-ef436cba0d337e1f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-cad2fa4f7eec5acb,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-8a1dbc6679d1368c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-71319d6c7bf5aa9a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-1ccef7115424e83d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-86a6dfb42f2b936f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-6570a0c31e8b7423,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-8227d561c952e78a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-20cdf9eed7c0cde8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-5931b3813169c9e8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-a662fd576a40f614,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-5826cafc36019335,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-5fa93278387c37ad,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-8ff768731ce43694,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-016f900819b6e410,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-38116e9452a807be,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-48caf84d0e764351,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-9415b4bcec493ebf,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-a33d15e118a42df4,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-24d43e70baec47ae,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-26524707f345b53c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-f8aed9d6886d8f04,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-db7516e7c292a1d4,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-2e6c87b41f5b86c4,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-11cc6f130450fae4,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-97a5b78258adfc1b,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-c2037d5b5a189dbf,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-4630cceb557a5344,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-db27c7b7fbb0f513,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-d9432955e0dbadd2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-1aed369538eadd05,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-92651f55d682bb77,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-014,Prerana Agrawal,uwa-pub-92651f55d682bb77,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-a57af5c70877714f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-7e0c1561ef64eca9,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-d525418eed85e8ce,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-99c5b5dfd01a6f9d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-63a2ccf465dff01c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-b3bd22a2489f4c5e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-5f184d62b84e037f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-2580257d74a7c380,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-b4bf207ad2b59462,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-c6ffd720100cc4f5,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-e05c7483b7b2d675,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-49c6e9c19c18d021,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-af62c13aedf3ae52,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-ee5c6ae385038d9c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-211f53c86f4621d0,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-90cb4e45797a2601,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-39034700b8187f3c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-98c75afbba552ae8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-9a10e9dc43572248,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-ce1f1b5359b60a4b,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-119fa2085dcabe3e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-297f3d0495672912,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-e4b662a4893b3334,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-64d845dd8aa9228e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-ae4739af05f86139,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-ed1c3c1a7dfafc9a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-dde167c15db12c58,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-009e8ce0946dced1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-f18da1f2a3d71fdf,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-4dd18bbf03c39798,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-7c5c83369e33dc4e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-013,Phil Hancock,uwa-pub-7ddb4a4327402389,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-014,Prerana Agrawal,uwa-pub-f2506848d9c07005,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-014,Prerana Agrawal,uwa-pub-d601dec12d8108bc,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-014,Prerana Agrawal,uwa-pub-b23ab76ec3612a63,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-014,Prerana Agrawal,uwa-pub-fbd9088e48ae484b,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-015,Ricky Chung,uwa-pub-ead5a409ec4c8186,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-016,Simeng Liu,uwa-pub-3a640e0359364618,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-016,Simeng Liu,uwa-pub-c0ca8608d2dfe31c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-016,Simeng Liu,uwa-pub-b7f56f3639ac2ca5,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-016,Simeng Liu,uwa-pub-89c7b68bb4551467,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-016,Simeng Liu,uwa-pub-4bd9d1b314874924,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-016,Simeng Liu,uwa-pub-b6cf01ec46358343,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-017,Stijn Masschelein,uwa-pub-8320bf55d440948d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-8320bf55d440948d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-017,Stijn Masschelein,uwa-pub-18fff87d39fe3b85,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-017,Stijn Masschelein,uwa-pub-45179cb764de4b1d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-017,Stijn Masschelein,uwa-pub-f68aebc4d387a838,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-017,Stijn Masschelein,uwa-pub-5bd332977fe9ea6a,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-017,Stijn Masschelein,uwa-pub-9dc1134f6f5bc031,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-9dc1134f6f5bc031,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-017,Stijn Masschelein,uwa-pub-84d8e7af75538832,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-017,Stijn Masschelein,uwa-pub-1a7fe1dd2b5d9551,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-017,Stijn Masschelein,uwa-pub-ec491a2c9d8ed491,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-017,Stijn Masschelein,uwa-pub-17fcf322294f2270,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-018,Thanesvary Subraamanniam,uwa-pub-9195b53dd7352dd3,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-018,Thanesvary Subraamanniam,uwa-pub-83e6731a7ab59cb0,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-018,Thanesvary Subraamanniam,uwa-pub-28fc01cb8f0f25ff,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-da213bc62cc51518,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-fe8f3447de11570d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-5bc0d79a794c1269,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-7f58ab5995bed8a2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-d6d7b2ae6ece28da,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-d4a29d547f239fed,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-2b1e922b0edfac3f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-4a7edabfe457a095,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-8467b9264b6f134b,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-2822bdd10074c4a5,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-50dfc97baec852a5,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-e4e128e648a4caae,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-d41a2b9035656eaf,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-b40d20977040e435,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-53457e62bbb37b07,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-8f4b90fe6727b9c7,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-b7a4bab455aee48c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-5ccc5618a66e04f4,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-45a8306dacc629cf,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-f7d75bc1f98fe436,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-913df192211977d6,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-4b7332de5f7e6ffd,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-f532a8de364d290c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-d52edacb54463f75,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-da62d6bd21fd4ad2,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-b0d9c10d3821a051,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-08fd0c280750b9ed,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-0d28a640cfdef683,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-313014a9e760f813,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-3ae4a58cd55d099e,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-86be5bc3f8137902,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-96c06aa92c3b3a76,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-ad6508ed5f14f0f6,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-ea23870c3286b6f6,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-03ea3ca9a7bbf17b,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-a9e45f1dc1002ba8,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-444ee6fde56d335c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-254f3b487b93b601,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-e364de1c1b17673d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-92e04b2b8eededed,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-8c8590cad193cdd3,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-ba2c7d207fc48c79,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-d906b033e4590550,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-d247a60efb741d62,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-54edad7498114fac,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-3a032a9462ae8f29,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-2e14f6c63f975f8d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-3c039ec98cffda98,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-a7bb8cc1782ca2d3,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-4938059b5cf0aea4,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-e07b1ca6dfdb958d,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-216496cf81d5f316,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-3399b21a3d3e40c1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-e26703bc70e43113,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-a80d8f83b01fa28c,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-498474232b82c697,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-c427aeddb65e7603,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-019,Vincent Chong,uwa-pub-45df41ae19195b4f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-020,Warrick Van Zyl,uwa-pub-7ead4896fe11f358,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-020,Warrick Van Zyl,uwa-pub-25d08019dd5f4934,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-020,Warrick Van Zyl,uwa-pub-8328f54908bf03fa,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-020,Warrick Van Zyl,uwa-pub-ed3bcd7880861d4f,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-020,Warrick Van Zyl,uwa-pub-842d39f76525e5e1,official personal Pure publications feed,profile_feed_membership,high,false,
uwa-accounting-020,Warrick Van Zyl,uwa-pub-7293e66cc644cf07,official personal Pure publications feed,profile_feed_membership,high,false,
