publication_id,source_record_id,title,publication_year,publication_status,article_url,doi,journal_name,issn,eissn,all_issns,volume,issue,pages,authors,author_count,publication_type,open_access,scopus_url,field_of_research,official_source,source_url
uwa-pub-74f64136d34b2b88,the-impact-of-social-trust-on-loan-grants-and-default-risk-eviden,The impact of social trust on loan grants and default risk: Evidence from China's regional commercial banks during branching policy changes,2023,Published - Aug 2023,https://research-repository.uwa.edu.au/en/publications/the-impact-of-social-trust-on-loan-grants-and-default-risk-eviden/,10.1016/j.econlet.2023.111218,Economics Letters,0165-1765,,0165-1765,229,,,"Mohan Fonseka, Grant Richardson, Chander Shekhar, Xing Yang",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85163281329#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-impact-of-social-trust-on-loan-grants-and-default-risk-eviden/
uwa-pub-3ae4a58cd55d099e,the-impact-of-sole-and-joint-responsibility-on-managers-escalatio,The Impact Of Sole And Joint Responsibility On Managers’ Escalation Of Commitment To Unprofitable Projects: An Experimental Investigation,2014,Published - 2014,https://research-repository.uwa.edu.au/en/publications/the-impact-of-sole-and-joint-responsibility-on-managers-escalatio/,10.1108/s1475-148820140000017000,Advances in Accounting Behavioral Research,1475-1488,,1475-1488,17,,31-56,"Vincent Chong, M. Wan, Donna Bobek Schmitt (Editor)",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/84928385512#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-impact-of-sole-and-joint-responsibility-on-managers-escalatio/
uwa-pub-b0d9c10d3821a051,the-impact-of-the-antecedents-and-consequences-of-job-burnout-on-,The impact of the antecedents and consequences of job burnout on junior accountants’ turnover intentions: a structural equation modelling approach,2014,Published - 2014,https://research-repository.uwa.edu.au/en/publications/the-impact-of-the-antecedents-and-consequences-of-job-burnout-on-/,10.1111/acfi.12049,Accounting and Finance,0810-5391,,0810-5391,N/A,,28pp,"Vincent Chong, G.S. Monroe",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/84925041289#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-impact-of-the-antecedents-and-consequences-of-job-burnout-on-/
uwa-pub-0e61efdf59d76f8e,the-impact-of-the-bitcoin-bubble-of-2017-on-bitcoins-p2p-market,The impact of the Bitcoin bubble of 2017 on Bitcoin's P2P market,2019,Published - Jun 2019,https://research-repository.uwa.edu.au/en/publications/the-impact-of-the-bitcoin-bubble-of-2017-on-bitcoins-p2p-market/,10.1016/j.frl.2018.09.001,Finance Research Letters,1544-6123,,1544-6123,29,,357-362,"Mark Holub, Jackie Johnson",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85055479745#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-impact-of-the-bitcoin-bubble-of-2017-on-bitcoins-p2p-market/
uwa-pub-28fc01cb8f0f25ff,the-impact-of-total-quality-management-adoption-on-small-and-medi,The impact of total quality management adoption on small and medium enterprises' financial performance,2012,Published - 2012,https://research-repository.uwa.edu.au/en/publications/the-impact-of-total-quality-management-adoption-on-small-and-medi/,10.1111/j.1467-629x.2011.00402.x,Accounting and Finance,0810-5391,,0810-5391,52,2,421-438,"Ralph Kober, Thanesvary Subraamanniam, John Watson",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/84859977068#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-impact-of-total-quality-management-adoption-on-small-and-medi/
uwa-pub-d80b5c739a23ba00,the-impact-of-voluntary-related-party-disclosure-in-china-over-th,The Impact Of Voluntary Related-Party Disclosure In China Over The Years 2001-2005: A Period Of Changing Regulation,2010,Published - 2010,https://research-repository.uwa.edu.au/en/publications/the-impact-of-voluntary-related-party-disclosure-in-china-over-th/,,Corporate Ownership & Control,1727-9232,,1727-9232,7,4 A,50-61,"Yuan George Shan, D.K. Round",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/84897131588#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-impact-of-voluntary-related-party-disclosure-in-china-over-th/
uwa-pub-22cf50658f0db59a,the-influence-of-corporate-governance-on-the-performance-of-famil,The influence of corporate governance on the performance of family-controlled firms: Exploring the effects of legal jurisdiction,2023,Published - 2023,https://research-repository.uwa.edu.au/en/publications/the-influence-of-corporate-governance-on-the-performance-of-famil/,10.1108/ijmf-12-2021-0598,International Journal of Managerial Finance,1743-9132,,1743-9132,19,3,615-644,"Ella Guangxin Xu, Joey W. Yang, Yuan George Shan, Chris Graves",2,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85132731420#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-influence-of-corporate-governance-on-the-performance-of-famil/
uwa-pub-2d3a0337a3f1bf16,the-influence-of-world-political-revolution-towards-asias-economy,The Influence of World Political Revolution Towards Asia's Economy: International Seminar,2017,Published - 20 May 2017,https://research-repository.uwa.edu.au/en/publications/the-influence-of-world-political-revolution-towards-asias-economy/,,,,,,,,,David Gilchrist,1,Research output: Contribution to conference › Conference presentation/ephemera,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-influence-of-world-political-revolution-towards-asias-economy/
uwa-pub-c5cc097808adda8f,the-intention-and-the-reality-a-commentary-on-the-not-for-profit--2,The Intention and the Reality: A Commentary on the Not-for-profit Reform Agenda in Australia,2018,Published - 2018,https://research-repository.uwa.edu.au/en/publications/the-intention-and-the-reality-a-commentary-on-the-not-for-profit--2/,10.4324/9781315121727-10,,,,,,,118--129,"David Gilchrist, Robyn Pilcher",1,Research output: Chapter in Book/Conference paper › Chapter › peer-review,false,https://www.scopus.com/pages/publications/85085377381#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-intention-and-the-reality-a-commentary-on-the-not-for-profit--2/
uwa-pub-3ec4e38291b12f06,the-intention-and-the-reality-a-commentary-on-the-not-for-profit-,The Intention and the Reality: A Commentary on the Not-for-profit Reform Agenda in Australia,2011,Published - 2011,https://research-repository.uwa.edu.au/en/publications/the-intention-and-the-reality-a-commentary-on-the-not-for-profit-/,,,,,,,,,David Gilchrist,1,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-intention-and-the-reality-a-commentary-on-the-not-for-profit-/
uwa-pub-0d28a640cfdef683,the-interactive-effect-of-task-uncertainty-locus-of-control-and-m,"The Interactive Effect of Task Uncertainty, Locus of Control and Management Accounting Systems on Managerial Performance",1997,Published - 1997,https://research-repository.uwa.edu.au/en/publications/the-interactive-effect-of-task-uncertainty-locus-of-control-and-m/,,,,,,,,,"I. Eggleton, Vincent Chong",1,Research output: Chapter in Book/Conference paper › Other chapter contribution,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-interactive-effect-of-task-uncertainty-locus-of-control-and-m/
uwa-pub-b41cf4e49775c414,the-interface-between-internal-and-external-audit-in-the-australi,The interface between internal and external audit in the Australian public sector,2013,Published - 2013,https://research-repository.uwa.edu.au/en/publications/the-interface-between-internal-and-external-audit-in-the-australi/,10.1111/auar.12032,Australian Accounting Review,1035-6908,,1035-6908,23,4,330-340,"Robyn Pilcher, David Gilchrist, Harjinder Singh, Inderpal Singh",1,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-interface-between-internal-and-external-audit-in-the-australi/
uwa-pub-940d814710d950d8,the-intra-industry-effects-of-a-major-environmental-event-on-cumu,The intra-industry effects of a major environmental event on cumulative abnormal returns and environmental disclosures in the mining industry,2000,Published - 2000,https://research-repository.uwa.edu.au/en/publications/the-intra-industry-effects-of-a-major-environmental-event-on-cumu/,,Asian Review of Accounting,1321-7348,,1321-7348,8 (Special Edition - Capital Markets),,33-54,"Glen Hutchings, Dennis Taylor",1,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-intra-industry-effects-of-a-major-environmental-event-on-cumu/
uwa-pub-57b52f3a51ffe100,the-irish-welfare-state-its-historical-and-contemporary-developme,The Irish Welfare State: Its Historical and Contemporary Development,2025,Published - 2025,https://research-repository.uwa.edu.au/en/publications/the-irish-welfare-state-its-historical-and-contemporary-developme/,,,,,,,,,"David Gilchrist, Nurdan Colleran",1,Research output: Other contribution,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-irish-welfare-state-its-historical-and-contemporary-developme/
uwa-pub-4a9ca99b78ded308,the-lifetime-price-of-harm-economic-costs-of-sexual-violence-and--2,The Lifetime Price of Harm - Economic Costs of Sexual Violence and the Case for Early Intervention in Australia,2025,Published - 2025,https://research-repository.uwa.edu.au/en/publications/the-lifetime-price-of-harm-economic-costs-of-sexual-violence-and--2/,,,,,,,,,"Ben Perks, David Gilchrist",2,Research output: Working paper,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-lifetime-price-of-harm-economic-costs-of-sexual-violence-and--2/
uwa-pub-fd0f8cc39407645a,the-limits-of-green-finance-a-survey-of-literature-in-the-context,The Limits of Green Finance: A Survey of Literature in the Context of Green Bonds and Green Loans,2021,Published - 2 Jan 2021,https://research-repository.uwa.edu.au/en/publications/the-limits-of-green-finance-a-survey-of-literature-in-the-context/,10.3390/su13020478,Sustainability,2071-1050,,2071-1050,13,2,1-12,"David Gilchrist, Jing Yu, Rui Zhong",2,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/85099168087#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-limits-of-green-finance-a-survey-of-literature-in-the-context/
uwa-pub-aa6c9fd129100af0,the-long-arm-of-the-job-australasian-accountants-and-volunteering,The Long Arm of the Job? Australasian Accountants and Volunteering,2019,Published - 2019,https://research-repository.uwa.edu.au/en/publications/the-long-arm-of-the-job-australasian-accountants-and-volunteering/,,Third Sector Review,1323-9163,,1323-9163,25,2,91-113,"Carolyn Cordery, Kevin Clarke, David Gilchrist, Dalise Sim",1,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-long-arm-of-the-job-australasian-accountants-and-volunteering/
uwa-pub-98c75afbba552ae8,the-matrix-format-income-statement-a-case-study-about-earnings-ma,The Matrix Format Income Statement: A Case Study about Earnings Management and Reporting Financial Performance,2007,Published - 2007,https://research-repository.uwa.edu.au/en/publications/the-matrix-format-income-statement-a-case-study-about-earnings-ma/,,Issues in Accounting Education,0739-3172,,0739-3172,22,4,607-623,"Ann Tarca, Philip Brown, Phil Hancock, David Woodliff, M.E. Bradbury, T. Van Zijl",4,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-matrix-format-income-statement-a-case-study-about-earnings-ma/
uwa-pub-1b03189a5546032d,the-mediating-role-of-corporate-social-responsibility-in-corporat,The mediating role of corporate social responsibility in corporate governance and firm performance,2022,Published - 15 Nov 2022,https://research-repository.uwa.edu.au/en/publications/the-mediating-role-of-corporate-social-responsibility-in-corporat/,10.1016/j.jclepro.2022.134165,Journal of Cleaner Production,0959-6526,,0959-6526,375,,,"Ella G. Xu, Chris Graves, Yuan George Shan, Joey W. Yang",2,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85138338523#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-mediating-role-of-corporate-social-responsibility-in-corporat/
uwa-pub-45df41ae19195b4f,the-multiple-roles-of-participative-budgeting-on-job-performance,The multiple roles of participative budgeting on job performance,2006,Published - 2006,https://research-repository.uwa.edu.au/en/publications/the-multiple-roles-of-participative-budgeting-on-job-performance/,10.1016/s0882-6110(06)22004-2,Advances in Accounting,0882-6110,,0882-6110,22,,67-95,"Vincent Chong, I.R.C. Eggleton, Michele Leong",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/33744545700#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-multiple-roles-of-participative-budgeting-on-job-performance/
uwa-pub-9a03d921da4388ad,the-ndis-and-remote-service-delivery-models-and-mixes,The NDIS and Remote Service Delivery: Models and Mixes,2019,Published - 2019,https://research-repository.uwa.edu.au/en/publications/the-ndis-and-remote-service-delivery-models-and-mixes/,,,,,,,,,David Gilchrist,1,Research output: Working paper › Discussion paper,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-ndis-and-remote-service-delivery-models-and-mixes/
uwa-pub-684f12a2c99835c4,the-necessary-illegitimacy-of-the-whistleblower,The Necessary Illegitimacy of the Whistleblower,2010,Published - 2010,https://research-repository.uwa.edu.au/en/publications/the-necessary-illegitimacy-of-the-whistleblower/,,Business & Professional Ethics Journal,0277-2027,,0277-2027,29,1-4,85-107,"K.R. Sawyer, Jacqueline Johnson, Mark Holub",1,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-necessary-illegitimacy-of-the-whistleblower/
uwa-pub-89ccae543fb40994,the-not-for-profit-balance-sheet-a-resource-for-directors-and-ceo,The Not-for-profit Balance Sheet: A Resource for Directors and CEOs,2020,Published - 6 Aug 2020,https://research-repository.uwa.edu.au/en/publications/the-not-for-profit-balance-sheet-a-resource-for-directors-and-ceo/,,,,,,,,1--31,"David Gilchrist, Dane Etheridge",1,Research output: Working paper › Discussion paper,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-not-for-profit-balance-sheet-a-resource-for-directors-and-ceo/
uwa-pub-bf88c226ef6b9493,the-perceptions-and-challenges-of-corporate-sustainability-report,The perceptions and challenges of corporate sustainability reporting in China,2015,Published - 2015,https://research-repository.uwa.edu.au/en/publications/the-perceptions-and-challenges-of-corporate-sustainability-report/,10.1007/978-981-287-499-3_7,,,,,,,129--150,"Alex Zhang, Hadrian Geri Djajadikerta, Zhaoyong Zhang",1,Research output: Chapter in Book/Conference paper › Chapter › peer-review,false,https://www.scopus.com/pages/publications/85031111782#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-perceptions-and-challenges-of-corporate-sustainability-report/
uwa-pub-4e981b1b26c67cf0,the-reality-of-geography-northern-territory-disability-costs,The Reality of Geography: Northern Territory Disability Costs,2014,Published - 2014,https://research-repository.uwa.edu.au/en/publications/the-reality-of-geography-northern-territory-disability-costs/,,,,,,,,,"David Gilchrist, Scott Bywaters",1,Research output: Working paper › Discussion paper,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-reality-of-geography-northern-territory-disability-costs/
uwa-pub-dc1815044054afb5,the-reduced-disclosure-regime-and-the-western-australian-public-s,The Reduced Disclosure Regime and the Western Australian Public Sector,2012,Published - 2012,https://research-repository.uwa.edu.au/en/publications/the-reduced-disclosure-regime-and-the-western-australian-public-s/,,,,,,,,,"Robyn Pilcher, David Gilchrist, John Evans",1,Research output: Working paper › Discussion paper,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-reduced-disclosure-regime-and-the-western-australian-public-s/
uwa-pub-ff5b824ae63ff771,the-relationship-between-internal-and-external-audit-in-the-publi,The Relationship Between Internal and External Audit in the Public Sector: A Case Study,2011,Published - 2011,https://research-repository.uwa.edu.au/en/publications/the-relationship-between-internal-and-external-audit-in-the-publi/,,,,,,,,,"Robyn Pilcher, David Gilchrist, Inderpal Singh",1,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-relationship-between-internal-and-external-audit-in-the-publi/
uwa-pub-cf7d0054043ac043,the-role-and-impact-of-professional-accountancy-associations-on-a,The role and impact of professional accountancy associations on accounting education research: An international study,2020,Published - Sept 2020,https://research-repository.uwa.edu.au/en/publications/the-role-and-impact-of-professional-accountancy-associations-on-a/,10.1016/j.bar.2019.03.004,British Accounting Review,0890-8389,,0890-8389,52,5,,"Angus Duff, Phil Hancock, Neil Marriott",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85064808405#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-role-and-impact-of-professional-accountancy-associations-on-a/
uwa-pub-a80d8f83b01fa28c,the-role-of-feedback-on-the-relationship-between-budgetary-partic,The Role of Feedback on the Relationship Between Budgetary Participation and Performance,2002,Published - 2002,https://research-repository.uwa.edu.au/en/publications/the-role-of-feedback-on-the-relationship-between-budgetary-partic/,,Pacific Accounting Review,0114-0582,,0114-0582,14,2,33-55,"Vincent Chong, K.M. Chong",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/84963775434#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-role-of-feedback-on-the-relationship-between-budgetary-partic/
uwa-pub-6a99b05031aa8484,the-role-of-management-control-systems-in-managing-competing-inst,The Role of Management Control Systems in Managing Competing Institutional Logics: A Case Study of a Not-for-profit Organisation,2019,Published - 2019,https://research-repository.uwa.edu.au/en/publications/the-role-of-management-control-systems-in-managing-competing-inst/,,,,,,,,,"Frank Ma, David Gilchrist, Vincent Chong",2,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-role-of-management-control-systems-in-managing-competing-inst/
uwa-pub-6b464d1a7af14d72,the-role-of-management-controls-in-managing-competing-institution,The Role of Management Controls in Managing Competing Institutional Logics: A Case Study of a Non-Government Organization,2026,Published - May 2026,https://research-repository.uwa.edu.au/en/publications/the-role-of-management-controls-in-managing-competing-institution/,10.1111/faam.70023,Financial Accountability and Management,0267-4424,,0267-4424,42,2,291-304,"Frank Yuelong Ma, David Gilchrist, Vincent K. Chong, Lyndie Bayne",3,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/105025550166,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-role-of-management-controls-in-managing-competing-institution/
uwa-pub-b4bf207ad2b59462,the-roles-of-some-key-stakeholders-in-the-future-of-accounting-ed,The Roles of Some Key Stakeholders in the Future of Accounting Education in Australia,2009,Published - 2009,https://research-repository.uwa.edu.au/en/publications/the-roles-of-some-key-stakeholders-in-the-future-of-accounting-ed/,10.1111/j.1835-2561.2009.00061.x,Australian Accounting Review,1035-6908,,1035-6908,19,3,249-260,"Phil Hancock, B. Howieson, M. Kavanagh, J. Kent, I. Tempone, Naomi Segal, M. Freeman",1,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-roles-of-some-key-stakeholders-in-the-future-of-accounting-ed/
uwa-pub-ffa672553e51ac7e,the-spread-of-environmental-sustainability-practices-in-business-,The spread of environmental sustainability practices in business networks,2015,Unpublished - 2015,https://research-repository.uwa.edu.au/en/publications/the-spread-of-environmental-sustainability-practices-in-business-/,,,,,,,,,Lyndie Bayne,1,Research output: Thesis › Doctoral Thesis,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-spread-of-environmental-sustainability-practices-in-business-/
uwa-pub-1021b80788c4507e,the-spread-of-green-practices-in-business-networks,The spread of green practices in business networks,2012,Published - 2012,https://research-repository.uwa.edu.au/en/publications/the-spread-of-green-practices-in-business-networks/,,,,,,,,,"L. Bayne, Sharon Purchase, Geoff Soutar",3,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-spread-of-green-practices-in-business-networks/
uwa-pub-25d08019dd5f4934,the-state-of-executive-remuneration-disclosure-in-australia,The State of Executive Remuneration Disclosure in Australia,2021,Published - 2021,https://research-repository.uwa.edu.au/en/publications/the-state-of-executive-remuneration-disclosure-in-australia/,,Company and Securities Law Journal,0729-2775,,0729-2775,38,7,491-512,"Felicity Maher, Warrick Van Zyl, Marvin Wee",2,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-state-of-executive-remuneration-disclosure-in-australia/
uwa-pub-20c61b78de0635b8,the-sum-of-the-parts-collaborations-and-restructuring-in-the-aust,The Sum of the Parts: Collaborations and Restructuring in the Australian Charities Sector,2019,Published - 2019,https://research-repository.uwa.edu.au/en/publications/the-sum-of-the-parts-collaborations-and-restructuring-in-the-aust/,,,,,,,,,"Nava Subramaniam, Craig Furneaux, David Gilchrist, Ann McMurray",1,Research output: Working paper › Discussion paper,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-sum-of-the-parts-collaborations-and-restructuring-in-the-aust/
uwa-pub-c0c56e7f5ecc875f,the-three-sector-solution-delivering-public-policy-in-collaborati,The Three Sector Solution: Delivering public policy in collaboration with not-for-profits and business,2016,Published - 2016,https://research-repository.uwa.edu.au/en/publications/the-three-sector-solution-delivering-public-policy-in-collaborati/,,,,,,,,,"J.R Butcher, David Gilchrist",1,Research output: Book/Report › Edited book/Anthology › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-three-sector-solution-delivering-public-policy-in-collaborati/
uwa-pub-6dea5d750cdc4789,the-use-of-case-studies-in-developing-students-understanding-of-t,The use of case studies in developing students' understanding of the concept ‘material misstatement',2022,Published - Apr 2022,https://research-repository.uwa.edu.au/en/publications/the-use-of-case-studies-in-developing-students-understanding-of-t/,10.1111/acfi.12824,Accounting & Finance,1467-629X,,1467-629X,62,S1,1307-1338,"Prerana Agrawal, Jac Birt, Lyndie Bayne, Nikki Schonfeldt",3,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85109356988#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-use-of-case-studies-in-developing-students-understanding-of-t/
uwa-pub-e0eb3ac985d4be55,the-value-of-an-early-warning-from-crowdsourced-cybersecurity-vul,The Value of an Early Warning from Crowdsourced Cybersecurity Vulnerabilities,2026,E-pub ahead of print - 13 Mar 2026,https://research-repository.uwa.edu.au/en/publications/the-value-of-an-early-warning-from-crowdsourced-cybersecurity-vul/,10.1080/08874417.2026.2641007,Journal of Computer Information Systems,0022-0310,,0022-0310,,,,"Wuqing Wu, Liuyi Zhang, Kaibin Zhang, Yuan George Shan",1,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/105032888097,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-value-of-an-early-warning-from-crowdsourced-cybersecurity-vul/
uwa-pub-ae258e23e90af087,the-value-of-the-northern-territory-nonprofit-sector-snapshot-rep,The Value of the Northern Territory Nonprofit Sector: Snapshot Report 2024,2024,Published - 9 Jul 2024,https://research-repository.uwa.edu.au/en/publications/the-value-of-the-northern-territory-nonprofit-sector-snapshot-rep/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Working paper,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/the-value-of-the-northern-territory-nonprofit-sector-snapshot-rep/
uwa-pub-f1b26b1b7b545a00,theoretical-perspectives-on-corporate-social-and-environmental-di,Theoretical Perspectives on Corporate Social and Environmental Disclosure: Evidence From China,2014,Published - 2014,https://research-repository.uwa.edu.au/en/publications/theoretical-perspectives-on-corporate-social-and-environmental-di/,10.1080/10599231.2014.934637,Journal of Asia-Pacific Business,1059-9231,,1059-9231,15,3,260-281,"Yuan George Shan, D. Taylor",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/84905725597#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/theoretical-perspectives-on-corporate-social-and-environmental-di/
uwa-pub-08d5d8120f2602b0,third-sector-organisations-and-achieving-sustainability-the-role-,Third Sector Organisations and Achieving Sustainability: The Role of Funding Policy,2024,Published - 2024,https://research-repository.uwa.edu.au/en/publications/third-sector-organisations-and-achieving-sustainability-the-role-/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Contribution to conference › Conference presentation/ephemera,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/third-sector-organisations-and-achieving-sustainability-the-role-/
uwa-pub-07729f2a24855e51,three-years-in-results-of-the-western-australian-five-year-longit,Three Years In: Results of the Western Australian Five-Year Longitudinal Sector Evaluation. What has worked and what has not?,2015,Published - 2015,https://research-repository.uwa.edu.au/en/publications/three-years-in-results-of-the-western-australian-five-year-longit/,,,,,,,,,David Gilchrist,1,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/three-years-in-results-of-the-western-australian-five-year-longit/
uwa-pub-ef436cba0d337e1f,threshold-capability-development-in-intensive-mode-business-units,Threshold capability development in intensive mode business units,2016,Published - 13 Jun 2016,https://research-repository.uwa.edu.au/en/publications/threshold-capability-development-in-intensive-mode-business-units/,10.1108/et-02-2016-0033,Education and Training,0040-0912,,0040-0912,58,5,521-539,"S Crispin, Phil Hancock, Sally A. Male, Caroline A. Baillie, Cara K. MacNish, Jeremy Leggoe, D. Ranmuthugala, F. Alam",4,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/84981533501#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/threshold-capability-development-in-intensive-mode-business-units/
uwa-pub-9570727d0e8fe54a,threshold-concepts-in-the-preparation-of-consolidated-financial-s,Threshold Concepts in the Preparation of Consolidated Financial Statements,2026,Published - Jun 2026,https://research-repository.uwa.edu.au/en/publications/threshold-concepts-in-the-preparation-of-consolidated-financial-s/,10.1111/acfi.70163,Accounting and Finance,0810-5391,,0810-5391,66,2,1833-1846,"Nikki Schönfeldt, Phil Hancock, Jacqueline Birt",2,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/105026406939#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/threshold-concepts-in-the-preparation-of-consolidated-financial-s/
uwa-pub-b2c7bb17e2d6e47e,time-to-get-it-right-indexation-in-community-services,Time To Get It Right: Indexation in Community Services,2023,Published - 20 Nov 2023,https://research-repository.uwa.edu.au/en/publications/time-to-get-it-right-indexation-in-community-services/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Working paper › Discussion paper,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/time-to-get-it-right-indexation-in-community-services/
