name,job_title,academic_level,field_of_research,profile_url,university,orcid,title,doi,author_count,year,article_url,source,citation_percentile,journal_name,issn,quality_rank,impact_factor
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Decision Making Clusters in Retirement Savings: Gender Differences Dominate,10.1007/s10834-012-9334-z,3,2013,https://research-repository.uwa.edu.au/en/publications/decision-making-clusters-in-retirement-savings-gender-differences/,pure,,Journal of Family and Economic Issues,1058-0476,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Pension plan participant choice: Evidence on defined benefit and defined contribution preferences,10.1017/s1474747213000061,2,2013,https://research-repository.uwa.edu.au/en/publications/pension-plan-participant-choice-evidence-on-defined-benefit-and-d/,pure,,Journal of Pension Economics and Finance,1474-7472,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Mutual fund selection criteria: Evidence from Malaysia,10.1108/13217341211242187,3,2012,https://research-repository.uwa.edu.au/en/publications/mutual-fund-selection-criteria-evidence-from-malaysia/,pure,,Asian Review of Accounting,1321-7348,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Normative influence on retirement savings decisions: Do people care what employers and the government want?,10.1111/j.1742-9536.2011.00029.x,3,2012,https://research-repository.uwa.edu.au/en/publications/normative-influence-on-retirement-savings-decisions-do-people-car/,pure,,Australian Journal of Psychology,0004-9530,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Retirement savings investment choices in response to the global financial crisis: Australian evidence,10.1177/0312896212450041,1,2012,https://research-repository.uwa.edu.au/en/publications/retirement-savings-investment-choices-in-response-to-the-global-f/,pure,,Australian Journal of Management,0312-8962,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Truth In Labelling: Judging Superannuation Products By Name,,2,2012,https://research-repository.uwa.edu.au/en/publications/truth-in-labelling-judging-superannuation-products-by-name/,pure,,FS Super: The Journal of Superannuation Management,,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,What to Do When Clients Are Reluctant to Share,,3,2011,https://research-repository.uwa.edu.au/en/publications/what-to-do-when-clients-are-reluctant-to-share/,pure,,CSA Journal,,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Asset allocation and age effects in retirement savings choices,10.1111/j.1467-629x.2009.00330.x,3,2010,https://research-repository.uwa.edu.au/en/publications/asset-allocation-and-age-effects-in-retirement-savings-choices/,pure,,Accounting and Finance,0810-5391,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Injunctive Social Norms Primacy Over Descriptive Social Norms in Retirement Savings Decisions,10.2190/ag.71.4.a,3,2010,https://research-repository.uwa.edu.au/en/publications/injunctive-social-norms-primacy-over-descriptive-social-norms-in-/,pure,,INTERNATIONAL JOURNAL OF AGING & HUMAN DEVELOPMENT,0091-4150,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,"The role and relevance of domain knowledge, perceptions of planning importance, and risk tolerance in predicting savings intentions",10.1016/j.joep.2010.06.002,3,2010,https://research-repository.uwa.edu.au/en/publications/the-role-and-relevance-of-domain-knowledge-perceptions-of-plannin/,pure,,Journal of Economic Psychology,0167-4870,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Communicating with Superannuation Fund Members in Good and Bad Times,,3,2009,https://research-repository.uwa.edu.au/en/publications/communicating-with-superannuation-fund-members-in-good-and-bad-ti/,pure,,,,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Financial Literacy and Superannuation Awareness of Indigenous Australians: Pilot Study Results,,3,2009,https://research-repository.uwa.edu.au/en/publications/financial-literacy-and-superannuation-awareness-of-indigenous-aus/,pure,,Australian Journal of Social Issues,0157-6321,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Member Investment Choice Response to the Global Financial Crisis,,1,2009,https://research-repository.uwa.edu.au/en/publications/member-investment-choice-response-to-the-global-financial-crisis/,pure,,,,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Quantile regression: its application in investment analysis,,4,2009,https://research-repository.uwa.edu.au/en/publications/quantile-regression-its-application-in-investment-analysis/,pure,,JASSA-THE FINSIA JOURNAL OF APPLIED FINANCE,0313-5934,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Return Chasing as a Driver in Individual Retirement Savings Investment Choices: Evidence from Australia,10.1007/s10834-008-9133-8,3,2009,https://research-repository.uwa.edu.au/en/publications/return-chasing-as-a-driver-in-individual-retirement-savings-inves/,pure,,Journal of Family and Economic Issues,1058-0476,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Corporate social performance and financial performance,,3,2008,https://research-repository.uwa.edu.au/en/publications/corporate-social-performance-and-financial-performance/,pure,,"Accounting, accountability & performance",1445-954X,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Decision Making Clusters in Retirement Savings: Preliminary Findings,,3,2007,https://research-repository.uwa.edu.au/en/publications/decision-making-clusters-in-retirement-savings-preliminary-findin/,pure,,Australian Journal of Labour Economics: a journal of labour economics and labour relations,1328-1143,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,An investigation of home bias in Superannuation Investment Choices,,4,2006,https://research-repository.uwa.edu.au/en/publications/an-investigation-of-home-bias-in-superannuation-investment-choice/,pure,,ECONOMIC PAPERS OF THE ECONOMIC SOCIETY OF AUSTRALIA,0812-0439,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,How Much Investment Choice is Enough for Members?,,3,2006,https://research-repository.uwa.edu.au/en/publications/how-much-investment-choice-is-enough-for-members/,pure,,Australian Accounting Review,1035-6908,,
Paul Gerrans,Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/paul-gerrans/,UWA,0000-0002-5690-7141,Morningstar ratings and future performance,10.1111/j.1467-629x.2006.00185.x,1,2006,https://research-repository.uwa.edu.au/en/publications/morningstar-ratings-and-future-performance/,pure,,Accounting and Finance,0810-5391,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Show me your hand: An examination of voting methods at annual general meetings,10.1016/j.pacfin.2024.102576,2,2024,https://research-repository.uwa.edu.au/en/publications/show-me-your-hand-an-examination-of-voting-methods-at-annual-gene/,pure,,Pacific Basin Finance Journal,0927-538X,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Lower Defeat Thresholds for Minority Shareholders and Corporate Governance: Evidence from the Australian “Two-Strikes” Rule,10.2308/tar-2020-0434,2,2023,https://research-repository.uwa.edu.au/en/publications/lower-defeat-thresholds-for-minority-shareholders-and-corporate-g/,pure,,Accounting Review,0001-4826,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Choice of acquisition form in Australia and the post-takeover employment of target firm directors on the acquiring firm board,10.1111/acfi.12307,2,2019,https://research-repository.uwa.edu.au/en/publications/choice-of-acquisition-form-in-australia-and-the-post-takeover-emp/,pure,,Accounting and Finance,0810-5391,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Web-based experimental economics software: How do they compare to desirable features?,10.1016/j.jbef.2019.04.007,1,2019,https://research-repository.uwa.edu.au/en/publications/web-based-experimental-economics-software-how-do-they-compare-to-/,pure,,Journal of Behavioral and Experimental Finance,2214-6350,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Comments on Shan and Walter: ‘Towards a Set of Design Principles for Executive Compensation Contracts’,10.1111/abac.12091,7,2016,https://research-repository.uwa.edu.au/en/publications/comments-on-shan-and-walter-towards-a-set-of-design-principles-fo/,pure,,Abacus,0001-3072,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Identity construction through role and network position,10.1016/j.indmarman.2015.07.004,2,2016,https://research-repository.uwa.edu.au/en/publications/identity-construction-through-role-and-network-position/,pure,,Industrial Marketing Management,0019-8501,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Evaluating Creeping Acquisitions,,1,2015,https://research-repository.uwa.edu.au/en/publications/evaluating-creeping-acquisitions/,pure,,The Sydney Law Review,0082-0512,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,To scheme or bid? Choice of takeover method and impact on premium,10.1177/0312896214565120,2,2015,https://research-repository.uwa.edu.au/en/publications/to-scheme-or-bid-choice-of-takeover-method-and-impact-on-premium/,pure,,Australian Journal of Management,0312-8962,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,CEO Compensation from M&As in Australia,10.1111/j.1468-5957.2012.02299.x,2,2012,https://research-repository.uwa.edu.au/en/publications/ceo-compensation-from-mampas-in-australia/,pure,,Journal of Business Finance and Accounting,0306-686X,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Capital gains taxation and shareholder wealth in takeovers,10.1111/j.1467-629x.2009.00334.x,2,2010,https://research-repository.uwa.edu.au/en/publications/capital-gains-taxation-and-shareholder-wealth-in-takeovers/,pure,,Accounting and Finance,0810-5391,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Some Commercial Observations on Schemes of Arrangement as We Enter 'the 2010s' - A Commentary,,1,2010,https://research-repository.uwa.edu.au/en/publications/some-commercial-observations-on-schemes-of-arrangement-as-we-ente/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,The Impact of Director Reputation and Performance on the Turnover and Board Seats of Target Firm Directors,10.1111/j.1468-5957.2008.02115.x,2,2009,https://research-repository.uwa.edu.au/en/publications/the-impact-of-director-reputation-and-performance-on-the-turnover/,pure,,Journal of Business Finance & Accounting,0306-686X,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Agency Costs of Free Cash Flow and Acquisitions,,3,2008,https://research-repository.uwa.edu.au/en/publications/agency-costs-of-free-cash-flow-and-acquisitions/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Board Governance and IPO Performance in the Short-Run and Long-Run,,1,2008,https://research-repository.uwa.edu.au/en/publications/board-governance-and-ipo-performance-in-the-short-run-and-long-ru/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Director Interlocking: What we know and what we are yet to learn,,1,2008,https://research-repository.uwa.edu.au/en/publications/director-interlocking-what-we-know-and-what-we-are-yet-to-learn/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Post-IPO Changes in Board Structures and Long-Run Performance,,3,2008,https://research-repository.uwa.edu.au/en/publications/post-ipo-changes-in-board-structures-and-long-run-performance/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Takeover Waves and Influences of Financial and Economic Factors: A Re-examination using Markov Switching Model,,3,2008,https://research-repository.uwa.edu.au/en/publications/takeover-waves-and-influences-of-financial-and-economic-factors-a/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Taxation of shareholder capital gains and the choice of payment method in takeovers,10.1080/00014788.2008.9663345,2,2008,https://research-repository.uwa.edu.au/en/publications/taxation-of-shareholder-capital-gains-and-the-choice-of-payment-m/,pure,,Accounting and Business Research,0001-4788,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,The role of salience in portfolio formation,10.1016/j.pacfin.2007.04.008,1,2008,https://research-repository.uwa.edu.au/en/publications/the-role-of-salience-in-portfolio-formation/,pure,,Pacific-Basin Finance Journal,0927-538X,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,ASIC actions: Canaries for poor corporate governance?,,1,2007,https://research-repository.uwa.edu.au/en/publications/asic-actions-canaries-for-poor-corporate-governance/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Modeling of Time-Series Merger Activity with a State-Space and Markov Switching Approach,,2,2007,https://research-repository.uwa.edu.au/en/publications/modeling-of-time-series-merger-activity-with-a-state-space-and-ma/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,One Size Does Not Fit All: Small Companies and ASX Corporate Governance Compliance,,1,2007,https://research-repository.uwa.edu.au/en/publications/one-size-does-not-fit-all-small-companies-and-asx-corporate-gover/,pure,,Corporate Ownership & Control,1727-9232,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,The Reach of the Disposition Effect: Large Sample Evidence Across Investor Classes,,3,2007,https://research-repository.uwa.edu.au/en/publications/the-reach-of-the-disposition-effect-large-sample-evidence-across-/,pure,,International Review of Finance,1369-412X,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Market misvaluation driven acquisitions: Contrary Australian evidence,,1,2006,https://research-repository.uwa.edu.au/en/publications/market-misvaluation-driven-acquisitions-contrary-australian-evide/,pure,,Company and Securities Law Journal,0729-2775,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Portfolio Choice 101,,1,2006,https://research-repository.uwa.edu.au/en/publications/portfolio-choice-101/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Raising the takeover threshold in Australia: issues and evidence,,2,2006,https://research-repository.uwa.edu.au/en/publications/raising-the-takeover-threshold-in-australia-issues-and-evidence/,pure,,JASSA,0313-5934,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,UK managed funds' trading around M&A announcements,,1,2006,https://research-repository.uwa.edu.au/en/publications/uk-managed-funds-trading-around-mampa-announcements/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Do Informed Traders Win? An Analysis of Changes in Corporate Ownership around Substantial Shareholder Notices,,1,2005,https://research-repository.uwa.edu.au/en/publications/do-informed-traders-win-an-analysis-of-changes-in-corporate-owner/,pure,,International Review of Finance,1369-412X,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Evidence contrary to the disposition effect amongst UK managed funds,,1,2005,https://research-repository.uwa.edu.au/en/publications/evidence-contrary-to-the-disposition-effect-amongst-uk-managed-fu/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Expert Reports in Australian Takeovers: Fees and Quality,10.1111/j.1467-6281.2005.00184.x,2,2005,https://research-repository.uwa.edu.au/en/publications/expert-reports-in-australian-takeovers-fees-and-quality/,pure,,Abacus,0001-3072,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Australian Mergers and Acquisitions Since the 1980s: What Do We Know and What Remains to be Done?,,1,2004,https://research-repository.uwa.edu.au/en/publications/australian-mergers-and-acquisitions-since-the-1980s-what-do-we-kn/,pure,,Australian Journal of Management,0312-8962,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Board Characteristics of Australian IPOs: An Analysis in Light of the ASX Best Practice Recommendations,,1,2004,https://research-repository.uwa.edu.au/en/publications/board-characteristics-of-australian-ipos-an-analysis-in-light-of-/,pure,,Australian Accounting Review,1035-6908,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Competition in the Market for Takeover Advisers,,1,2004,https://research-repository.uwa.edu.au/en/publications/competition-in-the-market-for-takeover-advisers/,pure,,Australian Journal of Management,0312-8962,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Market Returns to Acquirers of Substantial Assets,,1,2004,https://research-repository.uwa.edu.au/en/publications/market-returns-to-acquirers-of-substantial-assets/,pure,,Australian Journal of Management,0312-8962,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Returns to Australian Newsletter Recommendations,,2,2004,https://research-repository.uwa.edu.au/en/publications/returns-to-australian-newsletter-recommendations/,pure,,Australian Journal of Management,0312-8962,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,The Association of Corporate Governance Ratings with Institutional Investor Trading Activity,,2,2004,https://research-repository.uwa.edu.au/en/publications/the-association-of-corporate-governance-ratings-with-institutiona/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,The Demutualisation of the Australian Stock Exchange: Causes and Consequences,,2,2004,https://research-repository.uwa.edu.au/en/publications/the-demutualisation-of-the-australian-stock-exchange-causes-and-c/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,The Equity Wealth Effects of Method of Payment in Takover Bids for Privately Held Firms,,1,2004,https://research-repository.uwa.edu.au/en/publications/the-equity-wealth-effects-of-method-of-payment-in-takover-bids-fo/,pure,,Australian Journal of Management,0312-8962,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,The sharemarket performance of Australian venture capital-backed and non-venture capital-backed IPOs,10.1016/s0927-538x(02)00114-2,1,2003,https://research-repository.uwa.edu.au/en/publications/the-sharemarket-performance-of-australian-venture-capital-backed-/,pure,,Pacific-Basin Finance Journal,0927-538X,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Australia's Corporate Law Reform and the Market for Corporate Control,,2,1998,https://research-repository.uwa.edu.au/en/publications/australias-corporate-law-reform-and-the-market-for-corporate-cont/,pure,,Agenda,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Research Method and the Long-Run Performance of Acquiring Firms,,2,1998,https://research-repository.uwa.edu.au/en/publications/research-method-and-the-long-run-performance-of-acquiring-firms/,pure,,Australian Journal of Management,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Takeover Activity and Shareholder Wealth: 1974-1995,,2,1997,https://research-repository.uwa.edu.au/en/publications/takeover-activity-and-shareholder-wealth-1974-1995/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Takeovers: Who Wins,,2,1997,https://research-repository.uwa.edu.au/en/publications/takeovers-who-wins/,pure,,JASSA,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,"Measuring Long-run Performance: The Impact of Survivorship Bias, Returns Asymmetry and Firm Size",,1,1996,https://research-repository.uwa.edu.au/en/publications/measuring-long-run-performance-the-impact-of-survivorship-bias-re/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,"Measuring Long-Run Sharemarket Performance : The Impact of Survivorship Bias, Firm, Size and Return Asymmetry",,1,1995,https://research-repository.uwa.edu.au/en/publications/measuring-long-run-sharemarket-performance-the-impact-of-survivor/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Returns to Shareholders of Firms Involved in Australian Corporate Takeovers : A Re-examination,,2,1995,https://research-repository.uwa.edu.au/en/publications/returns-to-shareholders-of-firms-involved-in-australian-corporate/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,The economic consequences of takeovers in Australia: a re-examination,10.26182/5c80c24756ee3,1,1994,https://research-repository.uwa.edu.au/en/publications/the-economic-consequences-of-takeovers-in-australia-a-re-examinat/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,An Investigation of the Size Effect Anomaly on the Abnormal Returns to Firms involved in Corporate Takeovers,,2,1992,https://research-repository.uwa.edu.au/en/publications/an-investigation-of-the-size-effect-anomaly-on-the-abnormal-retur/,pure,,,,,
Raymond Da Silva Rosa,Winthrop Professor,E,Finance,https://research-repository.uwa.edu.au/en/persons/raymond-da-silva-rosa/,UWA,0000-0002-3610-3461,Consistency Between Accounting and Sharemarket Based Assessments of the Economic Consequences of Takeover Activity: An Investigation,,2,1992,https://research-repository.uwa.edu.au/en/publications/consistency-between-accounting-and-sharemarket-based-assessments-/,pure,,,,,
Rui Zhong,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/rui-zhong/,UWA,0000-0002-9347-4146,The EU Taxonomy and the Syndicated Loan Market,10.1007/s10693-024-00441-x,4,2026,https://research-repository.uwa.edu.au/en/publications/the-eu-taxonomy-and-the-syndicated-loan-market/,pure,,Journal of Financial Services Research,0920-8550,,
Rui Zhong,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/rui-zhong/,UWA,0000-0002-9347-4146,Biodiversity risk and payment methods in mergers & acquisitions,10.1016/j.frl.2025.108892,3,2025,https://research-repository.uwa.edu.au/en/publications/biodiversity-risk-and-payment-methods-in-mergers-amp-acquisitions/,pure,,Finance Research Letters,1544-6123,,
Rui Zhong,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/rui-zhong/,UWA,0000-0002-9347-4146,Environmental Reputation Risk and the Cost of Equity: The Impact of Corporate Response to Climate Change Exposures,,3,2025,https://research-repository.uwa.edu.au/en/publications/environmental-reputation-risk-and-the-cost-of-equity-the-impact-o/,pure,,,,,
Rui Zhong,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/rui-zhong/,UWA,0000-0002-9347-4146,Is green revenue vanity or sanity? Evidence from corporate cash holdings,10.1016/j.irfa.2025.104018,2,2025,https://research-repository.uwa.edu.au/en/publications/is-green-revenue-vanity-or-sanity-evidence-from-corporate-cash-ho/,pure,,International Review of Financial Analysis,1057-5219,,
Rui Zhong,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/rui-zhong/,UWA,0000-0002-9347-4146,Liability of Foreignness and Global Sustainable Strategy: Evidence from United Nations Global Compact,,4,2025,https://research-repository.uwa.edu.au/en/publications/liability-of-foreignness-and-global-sustainable-strategy-evidence/,pure,,,,,
Rui Zhong,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/rui-zhong/,UWA,0000-0002-9347-4146,The effects of decarbonization on corporate cash holdings,10.1016/j.ememar.2025.101356,2,2025,https://research-repository.uwa.edu.au/en/publications/the-effects-of-decarbonization-on-corporate-cash-holdings-2/,pure,,Emerging Markets Review,1566-0141,,
Rui Zhong,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/rui-zhong/,UWA,0000-0002-9347-4146,The Effects of Decarbonization on Corporate Cash Holdings,,4,2025,https://research-repository.uwa.edu.au/en/publications/the-effects-of-decarbonization-on-corporate-cash-holdings/,pure,,,,,
Rui Zhong,Associate Professor,D,Finance,https://research-repository.uwa.edu.au/en/persons/rui-zhong/,UWA,0000-0002-9347-4146,Assessing Corporate Credit Interventions: A Structural Approach with Debt Illiquidity and Time-Varying Volatility,,4,2024,https://research-repository.uwa.edu.au/en/publications/assessing-corporate-credit-interventions-a-structural-approach-wi/,pure,,,,,
